customer_id,recency,frequency,monetary,R,F,M,RFM_SCORE,cluster,segment
792642,91,1,3728,2,1,2,212,4,Regular Customer
792658,66,2,4677,3,1,3,313,4,Regular Customer
792663,123,1,1446,1,1,1,111,1,At Risk Customer
792741,99,3,18843,2,2,5,225,1,Loyal Customer
792995,70,1,6348,3,1,3,313,4,Regular Customer
793007,57,2,18429,4,1,5,415,4,High Value Customer
793038,47,3,16107,4,2,5,425,4,Loyal Customer
793091,42,3,7596,4,2,3,423,0,Loyal Customer
793134,32,1,7814,4,1,3,413,0,Recent Customer
793157,115,2,6544,1,1,3,113,1,At Risk Customer
793374,88,2,5378,2,1,3,213,4,Regular Customer
793424,34,1,13144,4,1,4,414,0,Recent Customer
793602,135,1,3510,1,1,2,112,1,At Risk Customer
793661,18,2,6188,5,1,3,513,0,Recent Customer
793866,16,1,902,5,1,1,511,0,Recent Customer
794126,89,2,4698,2,1,3,213,4,Regular Customer
794152,10,1,1822,5,1,1,511,0,Recent Customer
794304,93,1,3344,2,1,2,212,1,Regular Customer
794340,72,1,3807,3,1,2,312,4,Regular Customer
794642,119,1,12309,1,1,4,114,1,At Risk Customer
794751,24,2,4497,5,1,2,512,0,Recent Customer
794758,125,2,19852,1,1,5,115,1,High Value Customer
794775,8,1,1568,5,1,1,511,0,Recent Customer
795056,8,5,40280,5,2,5,525,0,VIP Customer
795060,107,4,15486,2,2,5,225,1,VIP Customer
795171,40,1,490,4,1,1,411,0,Regular Customer
795257,44,1,1072,4,1,1,411,0,Regular Customer
795274,50,1,14004,4,1,5,415,4,Regular Customer
795423,44,1,3448,4,1,2,412,0,Regular Customer
795448,79,1,18400,3,1,5,315,4,Regular Customer
795731,30,2,10884,5,1,4,514,0,Recent Customer
795975,18,2,7231,5,1,3,513,0,Recent Customer
796000,99,2,5544,2,1,3,213,1,Regular Customer
796062,21,2,9774,5,1,4,514,0,Recent Customer
796083,52,1,2148,4,1,1,411,4,Regular Customer
796090,135,1,7602,1,1,3,113,1,At Risk Customer
796253,38,2,8995,4,1,4,414,0,Regular Customer
796367,19,1,2328,5,1,2,512,0,Recent Customer
796470,47,2,18147,4,1,5,415,4,Regular Customer
796611,117,1,4172,1,1,2,112,1,At Risk Customer
796670,10,1,5550,5,1,3,513,0,Recent Customer
796940,135,2,15419,1,1,5,115,1,At Risk Customer
797023,22,1,2960,5,1,2,512,0,Recent Customer
797108,127,2,12847,1,1,4,114,1,At Risk Customer
797295,45,1,232,4,1,1,411,0,Regular Customer
797409,31,40,238885,4,2,5,425,0,VIP Customer
797487,5,1,1236,5,1,1,511,0,Recent Customer
797644,122,1,19780,1,1,5,115,1,High Value Customer
797729,53,2,13746,4,1,5,415,4,Regular Customer
797789,66,1,5126,3,1,3,313,4,Regular Customer
797872,51,1,17012,4,1,5,415,4,Regular Customer
797935,31,1,2277,4,1,1,411,0,Recent Customer
798349,69,1,11120,3,1,4,314,4,Regular Customer
798441,80,1,732,3,1,1,311,4,Regular Customer
798738,85,1,2222,2,1,1,211,4,Regular Customer
798809,69,1,2018,3,1,1,311,4,Regular Customer
799313,69,2,18329,3,1,5,315,4,Regular Customer
799331,74,8,43886,3,2,5,325,4,VIP Customer
799355,115,1,4955,1,1,3,113,1,At Risk Customer
799471,90,1,9484,2,1,4,214,4,Regular Customer
799678,95,1,15372,2,1,5,215,1,Regular Customer
799716,40,1,10524,4,1,4,414,0,Regular Customer
799861,4,2,6456,5,1,3,513,0,Recent Customer
799974,121,1,1274,1,1,1,111,1,At Risk Customer
800138,43,1,14292,4,1,5,415,0,Regular Customer
800150,52,1,7386,4,1,3,413,4,Regular Customer
800426,45,2,11826,4,1,4,414,0,Regular Customer
800489,50,3,11616,4,2,4,424,4,Loyal Customer
800578,87,1,14499,2,1,5,215,4,Regular Customer
800638,108,1,9468,2,1,4,214,1,At Risk Customer
800723,113,2,7285,1,1,3,113,1,At Risk Customer
800777,116,1,4260,1,1,2,112,1,At Risk Customer
800894,119,1,1224,1,1,1,111,1,At Risk Customer
800917,89,1,12888,2,1,4,214,4,Regular Customer
801026,81,1,927,3,1,1,311,4,Regular Customer
801091,51,1,586,4,1,1,411,4,Regular Customer
801172,6,1,9832,5,1,4,514,0,Recent Customer
801313,28,1,10593,5,1,4,514,0,Recent Customer
801365,60,1,1526,3,1,1,311,4,Regular Customer
801554,93,1,2222,2,1,1,211,1,Regular Customer
801664,59,1,1306,3,1,1,311,4,Regular Customer
801898,50,1,1720,4,1,1,411,4,Regular Customer
802043,42,1,3696,4,1,2,412,0,Regular Customer
802259,106,1,3630,2,1,2,212,1,At Risk Customer
802281,37,2,7051,4,1,3,413,0,Recent Customer
802379,41,2,34958,4,1,5,415,0,High Value Customer
802580,127,1,960,1,1,1,111,1,At Risk Customer
802676,93,1,18912,2,1,5,215,1,High Value Customer
802702,44,1,1838,4,1,1,411,0,Regular Customer
802717,109,1,4464,2,1,2,212,1,At Risk Customer
803016,44,1,9165,4,1,4,414,0,Regular Customer
803139,92,1,4086,2,1,2,212,4,Regular Customer
803150,113,1,9848,1,1,4,114,1,At Risk Customer
803791,115,1,1924,1,1,1,111,1,At Risk Customer
803960,31,1,2949,4,1,2,412,0,Recent Customer
803997,73,1,14684,3,1,5,315,4,Regular Customer
804113,81,2,17298,3,1,5,315,4,Regular Customer
804216,22,1,7288,5,1,3,513,0,Recent Customer
804418,72,3,11381,3,2,4,324,4,Loyal Customer
804434,130,1,2728,1,1,2,112,1,At Risk Customer
804657,25,1,6580,5,1,3,513,0,Recent Customer
804712,48,1,18968,4,1,5,415,4,High Value Customer
804836,100,1,3657,2,1,2,212,1,Regular Customer
804842,91,1,12404,2,1,4,214,4,Regular Customer
804846,58,1,888,4,1,1,411,4,Regular Customer
804876,101,1,7428,2,1,3,213,1,Regular Customer
804983,18,1,11511,5,1,4,514,0,Recent Customer
805200,74,1,9464,3,1,4,314,4,Regular Customer
805204,70,7,28865,3,2,5,325,4,VIP Customer
805249,101,1,538,2,1,1,211,1,Regular Customer
805254,87,1,1140,2,1,1,211,4,Regular Customer
805448,60,1,15648,3,1,5,315,4,Regular Customer
805595,25,1,9328,5,1,4,514,0,Recent Customer
805630,70,1,1552,3,1,1,311,4,Regular Customer
805761,127,1,8940,1,1,4,114,1,At Risk Customer
805780,64,4,62875,3,2,5,325,4,VIP Customer
805787,129,1,9696,1,1,4,114,1,At Risk Customer
805790,84,2,14975,3,1,5,315,4,Regular Customer
805864,30,1,498,5,1,1,511,0,Recent Customer
806014,60,2,22311,3,1,5,315,4,High Value Customer
806308,77,1,1140,3,1,1,311,4,Regular Customer
806371,101,1,3240,2,1,2,212,1,Regular Customer
806439,32,1,326,4,1,1,411,0,Recent Customer
806787,117,1,3612,1,1,2,112,1,At Risk Customer
806817,95,2,6212,2,1,3,213,1,Regular Customer
806954,118,1,1710,1,1,1,111,1,At Risk Customer
807288,78,1,3861,3,1,2,312,4,Regular Customer
807462,44,1,320,4,1,1,411,0,Regular Customer
807509,27,2,4913,5,1,3,513,0,Recent Customer
807730,58,1,8872,4,1,4,414,4,Regular Customer
807851,96,2,12728,2,1,4,214,1,Regular Customer
807918,78,1,3223,3,1,2,312,4,Regular Customer
808207,115,3,11344,1,2,4,124,1,Loyal Customer
808303,41,1,2763,4,1,2,412,0,Regular Customer
808351,22,1,4887,5,1,3,513,0,Recent Customer
808400,15,1,8302,5,1,4,514,0,Recent Customer
808508,87,1,6348,2,1,3,213,4,Regular Customer
808547,118,1,1305,1,1,1,111,1,At Risk Customer
808750,19,1,8956,5,1,4,514,0,Recent Customer
808813,71,3,20105,3,2,5,325,4,Loyal Customer
808966,18,1,3415,5,1,2,512,0,Recent Customer
808985,50,1,2336,4,1,2,412,4,Regular Customer
809043,52,1,3108,4,1,2,412,4,Regular Customer
809109,87,2,10155,2,1,4,214,4,Regular Customer
809129,22,1,8896,5,1,4,514,0,Recent Customer
809220,30,1,5010,5,1,3,513,0,Recent Customer
809384,89,2,13219,2,1,4,214,4,Regular Customer
809388,111,1,7288,2,1,3,213,1,At Risk Customer
809402,135,1,3332,1,1,2,112,1,At Risk Customer
809818,51,1,7476,4,1,3,413,4,Regular Customer
809822,114,60,347418,1,2,5,125,3,VIP Customer
809888,81,1,6548,3,1,3,313,4,Regular Customer
809973,97,1,3051,2,1,2,212,1,Regular Customer
810114,72,1,1497,3,1,1,311,4,Regular Customer
810342,39,1,15996,4,1,5,415,0,Regular Customer
810608,23,1,11586,5,1,4,514,0,Recent Customer
810900,100,1,15444,2,1,5,215,1,Regular Customer
810921,128,2,16000,1,1,5,115,1,At Risk Customer
811031,74,1,4936,3,1,3,313,4,Regular Customer
811310,109,1,4029,2,1,2,212,1,At Risk Customer
811563,105,1,5588,2,1,3,213,1,At Risk Customer
811745,24,1,8606,5,1,4,514,0,Recent Customer
811818,77,1,60,3,1,1,311,4,Regular Customer
811838,53,2,18312,4,1,5,415,4,Regular Customer
811841,112,1,3073,1,1,2,112,1,At Risk Customer
811978,137,1,8607,1,1,4,114,1,At Risk Customer
812069,78,1,11289,3,1,4,314,4,Regular Customer
812122,85,1,2781,2,1,2,212,4,Regular Customer
812393,50,1,2310,4,1,2,412,4,Regular Customer
812624,129,1,331,1,1,1,111,1,At Risk Customer
812693,130,1,3535,1,1,2,112,1,At Risk Customer
812707,59,2,3000,3,1,2,312,4,Regular Customer
812764,74,1,4876,3,1,3,313,4,Regular Customer
812909,62,1,1822,3,1,1,311,4,Regular Customer
813035,59,3,29071,3,2,5,325,4,Loyal Customer
813069,108,1,4722,2,1,3,213,1,At Risk Customer
813137,3,2,10190,5,1,4,514,0,Recent Customer
813175,64,1,11928,3,1,4,314,4,Regular Customer
813307,106,1,705,2,1,1,211,1,At Risk Customer
813387,98,6,42442,2,2,5,225,1,VIP Customer
813417,115,1,2964,1,1,2,112,1,At Risk Customer
813446,129,1,5718,1,1,3,113,1,At Risk Customer
813450,47,1,2373,4,1,2,412,4,Regular Customer
813477,67,2,12253,3,1,4,314,4,Regular Customer
813796,46,1,8946,4,1,4,414,0,Regular Customer
813925,135,2,18138,1,1,5,115,1,At Risk Customer
813971,63,1,423,3,1,1,311,4,Regular Customer
814041,123,2,11532,1,1,4,114,1,At Risk Customer
814059,56,1,1890,4,1,1,411,4,Regular Customer
814238,86,1,16248,2,1,5,215,4,Regular Customer
814542,14,2,14982,5,1,5,515,0,Recent Customer
814619,96,1,3803,2,1,2,212,1,Regular Customer
814663,60,4,6385,3,2,3,323,4,Loyal Customer
814864,76,4,33409,3,2,5,325,4,VIP Customer
814892,8,1,9358,5,1,4,514,0,Recent Customer
815215,102,1,7700,2,1,3,213,1,Regular Customer
815259,110,1,11937,2,1,4,214,1,At Risk Customer
815343,70,1,4695,3,1,3,313,4,Regular Customer
815466,7,1,4611,5,1,2,512,0,Recent Customer
815560,53,1,64,4,1,1,411,4,Regular Customer
815663,52,1,6024,4,1,3,413,4,Regular Customer
815678,18,1,249,5,1,1,511,0,Recent Customer
815905,48,2,10612,4,1,4,414,4,Regular Customer
816056,42,1,2163,4,1,1,411,0,Regular Customer
816102,116,1,3196,1,1,2,112,1,At Risk Customer
816144,77,1,2742,3,1,2,312,4,Regular Customer
816161,72,1,1592,3,1,1,311,4,Regular Customer
816384,27,1,1172,5,1,1,511,0,Recent Customer
816637,10,1,8880,5,1,4,514,0,Recent Customer
816889,29,1,4511,5,1,2,512,0,Recent Customer
816978,10,1,8798,5,1,4,514,0,Recent Customer
817080,42,1,12942,4,1,4,414,0,Regular Customer
817448,101,1,4296,2,1,2,212,1,Regular Customer
817474,9,5,14418,5,2,5,525,0,VIP Customer
817978,114,1,168,1,1,1,111,1,At Risk Customer
818050,134,1,13653,1,1,5,115,1,At Risk Customer
818067,64,1,2809,3,1,2,312,4,Regular Customer
818116,110,2,13224,2,1,4,214,1,At Risk Customer
818205,101,1,7930,2,1,3,213,1,Regular Customer
818254,111,1,9648,2,1,4,214,1,At Risk Customer
818334,35,1,6696,4,1,3,413,0,Recent Customer
818371,75,1,16252,3,1,5,315,4,Regular Customer
818589,88,1,4062,2,1,2,212,4,Regular Customer
818645,86,1,1474,2,1,1,211,4,Regular Customer
818734,45,3,20205,4,2,5,425,0,Loyal Customer
818819,3,1,8325,5,1,4,514,0,Recent Customer
819001,134,1,570,1,1,1,111,1,At Risk Customer
819108,42,1,6566,4,1,3,413,0,Regular Customer
819210,60,1,1865,3,1,1,311,4,Regular Customer
819520,80,1,12352,3,1,4,314,4,Regular Customer
819547,114,14,84762,1,2,5,125,1,VIP Customer
819587,94,4,30910,2,2,5,225,1,VIP Customer
820002,74,1,2080,3,1,1,311,4,Regular Customer
820155,85,3,24623,2,2,5,225,4,Loyal Customer
820159,109,5,24606,2,2,5,225,1,VIP Customer
820191,102,1,7798,2,1,3,213,1,Regular Customer
820229,29,1,10948,5,1,4,514,0,Recent Customer
820254,134,2,17734,1,1,5,115,1,At Risk Customer
820349,116,1,3314,1,1,2,112,1,At Risk Customer
820440,94,1,6716,2,1,3,213,1,Regular Customer
820530,132,1,3333,1,1,2,112,1,At Risk Customer
820759,119,1,732,1,1,1,111,1,At Risk Customer
820848,3,1,47,5,1,1,511,0,Recent Customer
820902,88,1,10773,2,1,4,214,4,Regular Customer
821083,58,2,16841,4,1,5,415,4,Regular Customer
821263,24,2,14736,5,1,5,515,0,Recent Customer
821427,26,1,17080,5,1,5,515,0,Recent Customer
821436,44,1,6537,4,1,3,413,0,Regular Customer
821737,41,1,11820,4,1,4,414,0,Regular Customer
821982,45,2,16920,4,1,5,415,0,Regular Customer
822058,31,1,4233,4,1,2,412,0,Recent Customer
822155,30,2,20004,5,1,5,515,0,High Value Customer
822168,59,1,4166,3,1,2,312,4,Regular Customer
822310,99,16,80474,2,2,5,225,1,VIP Customer
822325,40,1,2038,4,1,1,411,0,Regular Customer
822416,17,2,7174,5,1,3,513,0,Recent Customer
822553,80,1,13251,3,1,4,314,4,Regular Customer
822869,29,1,1989,5,1,1,511,0,Recent Customer
823073,105,1,1893,2,1,1,211,1,At Risk Customer
823124,7,1,11157,5,1,4,514,0,Recent Customer
823143,105,1,309,2,1,1,211,1,At Risk Customer
823349,59,1,3534,3,1,2,312,4,Regular Customer
823481,52,1,19976,4,1,5,415,4,High Value Customer
823664,88,1,8170,2,1,3,213,4,Regular Customer
823705,82,1,3550,3,1,2,312,4,Regular Customer
823721,17,1,1318,5,1,1,511,0,Recent Customer
823746,76,1,3622,3,1,2,312,4,Regular Customer
823931,4,1,2192,5,1,1,511,0,Recent Customer
823982,45,2,30495,4,1,5,415,0,High Value Customer
824061,34,1,2046,4,1,1,411,0,Recent Customer
824071,59,1,2088,3,1,1,311,4,Regular Customer
824082,5,5,30845,5,2,5,525,0,VIP Customer
824119,79,1,4557,3,1,2,312,4,Regular Customer
824335,59,1,574,3,1,1,311,4,Regular Customer
824550,114,1,1497,1,1,1,111,1,At Risk Customer
824760,16,1,2308,5,1,2,512,0,Recent Customer
824775,14,1,2346,5,1,2,512,0,Recent Customer
824837,97,1,13593,2,1,4,214,1,Regular Customer
824842,28,22,132754,5,2,5,525,0,VIP Customer
824918,125,1,14601,1,1,5,115,1,At Risk Customer
825030,85,1,6537,2,1,3,213,4,Regular Customer
825191,53,1,5960,4,1,3,413,4,Regular Customer
825224,80,2,3305,3,1,2,312,4,Regular Customer
825226,87,1,6404,2,1,3,213,4,Regular Customer
825307,7,1,3946,5,1,2,512,0,Recent Customer
825321,30,4,37891,5,2,5,525,0,VIP Customer
825557,57,2,27858,4,1,5,415,4,High Value Customer
825563,44,1,333,4,1,1,411,0,Regular Customer
825575,90,1,2079,2,1,1,211,4,Regular Customer
825800,68,1,18044,3,1,5,315,4,Regular Customer
826010,109,1,12132,2,1,4,214,1,At Risk Customer
826073,136,1,4080,1,1,2,112,1,At Risk Customer
826101,136,1,2260,1,1,1,111,1,At Risk Customer
826275,30,3,29618,5,2,5,525,0,Loyal Customer
826663,28,2,8470,5,1,4,514,0,Recent Customer
826774,122,1,6939,1,1,3,113,1,At Risk Customer
826799,4,2,5576,5,1,3,513,0,Recent Customer
826804,26,1,9352,5,1,4,514,0,Recent Customer
826820,74,1,17380,3,1,5,315,4,Regular Customer
826958,43,1,4593,4,1,2,412,0,Regular Customer
827164,123,1,15332,1,1,5,115,1,At Risk Customer
827184,43,1,3660,4,1,2,412,0,Regular Customer
827191,66,1,3174,3,1,2,312,4,Regular Customer
827333,123,1,74,1,1,1,111,1,At Risk Customer
827376,50,1,1377,4,1,1,411,4,Regular Customer
827595,53,1,9576,4,1,4,414,4,Regular Customer
827689,68,1,677,3,1,1,311,4,Regular Customer
827884,58,1,4724,4,1,3,413,4,Regular Customer
827999,96,1,1640,2,1,1,211,1,Regular Customer
828218,42,1,8004,4,1,3,413,0,Regular Customer
828219,45,1,5614,4,1,3,413,0,Regular Customer
828257,49,1,9087,4,1,4,414,4,Regular Customer
828308,91,3,19020,2,2,5,225,4,Loyal Customer
828437,49,1,8488,4,1,4,414,4,Regular Customer
828542,7,2,9976,5,1,4,514,0,Recent Customer
828727,52,1,12296,4,1,4,414,4,Regular Customer
829183,50,1,10437,4,1,4,414,4,Regular Customer
829289,115,24,129936,1,2,5,125,1,VIP Customer
830003,100,1,16360,2,1,5,215,1,Regular Customer
830026,52,1,8798,4,1,4,414,4,Regular Customer
830069,92,1,548,2,1,1,211,4,Regular Customer
830113,120,1,9006,1,1,4,114,1,At Risk Customer
830328,53,1,1495,4,1,1,411,4,Regular Customer
830370,5,1,9868,5,1,4,514,0,Recent Customer
830793,85,1,4358,2,1,2,212,4,Regular Customer
830875,114,2,22692,1,1,5,115,1,High Value Customer
831008,134,1,6786,1,1,3,113,1,At Risk Customer
831120,53,3,24100,4,2,5,425,4,Loyal Customer
831139,114,2,8291,1,1,3,113,1,At Risk Customer
831166,113,1,349,1,1,1,111,1,At Risk Customer
831213,129,1,2596,1,1,2,112,1,At Risk Customer
831387,29,1,12537,5,1,4,514,0,Recent Customer
831413,95,1,978,2,1,1,211,1,Regular Customer
831443,92,1,260,2,1,1,211,4,Regular Customer
831449,124,1,2428,1,1,2,112,1,At Risk Customer
831463,30,1,6150,5,1,3,513,0,Recent Customer
831617,122,1,1656,1,1,1,111,1,At Risk Customer
831854,45,1,6270,4,1,3,413,0,Regular Customer
831928,19,4,24732,5,2,5,525,0,VIP Customer
832222,101,1,6800,2,1,3,213,1,Regular Customer
832453,128,2,9308,1,1,4,114,1,At Risk Customer
832527,43,1,2829,4,1,2,412,0,Regular Customer
832580,35,1,7401,4,1,3,413,0,Recent Customer
832747,22,1,993,5,1,1,511,0,Recent Customer
832751,115,1,7932,1,1,3,113,1,At Risk Customer
832773,15,1,4988,5,1,3,513,0,Recent Customer
832864,23,1,1416,5,1,1,511,0,Recent Customer
832904,74,1,9459,3,1,4,314,4,Regular Customer
833217,71,1,2469,3,1,2,312,4,Regular Customer
833404,71,1,17156,3,1,5,315,4,Regular Customer
833429,2,1,566,5,1,1,511,0,Recent Customer
833447,23,1,3537,5,1,2,512,0,Recent Customer
833719,134,1,4636,1,1,2,112,1,At Risk Customer
833834,88,1,14716,2,1,5,215,4,Regular Customer
834036,98,1,2995,2,1,2,212,1,Regular Customer
834421,66,1,14644,3,1,5,315,4,Regular Customer
834550,36,1,104,4,1,1,411,0,Recent Customer
834646,66,1,5556,3,1,3,313,4,Regular Customer
834679,66,1,11320,3,1,4,314,4,Regular Customer
834736,87,1,1254,2,1,1,211,4,Regular Customer
834832,127,1,1602,1,1,1,111,1,At Risk Customer
834898,30,1,14250,5,1,5,515,0,Recent Customer
834998,74,2,15259,3,1,5,315,4,Regular Customer
835094,62,1,1385,3,1,1,311,4,Regular Customer
835193,100,1,3688,2,1,2,212,1,Regular Customer
835208,93,1,2027,2,1,1,211,1,Regular Customer
835215,90,1,4648,2,1,2,212,4,Regular Customer
835295,122,1,4945,1,1,3,113,1,At Risk Customer
835424,114,1,1163,1,1,1,111,1,At Risk Customer
835566,19,1,1730,5,1,1,511,0,Recent Customer
835586,14,1,12846,5,1,4,514,0,Recent Customer
835648,113,1,4469,1,1,2,112,1,At Risk Customer
835657,23,1,7098,5,1,3,513,0,Recent Customer
835779,72,1,3406,3,1,2,312,4,Regular Customer
836045,80,2,17942,3,1,5,315,4,Regular Customer
836186,42,1,5646,4,1,3,413,0,Regular Customer
836212,58,2,3065,4,1,2,412,4,Regular Customer
836341,115,1,142,1,1,1,111,1,At Risk Customer
836347,68,1,4056,3,1,2,312,4,Regular Customer
836485,120,1,5138,1,1,3,113,1,At Risk Customer
836542,95,1,14684,2,1,5,215,1,Regular Customer
836635,76,90,563443,3,2,5,325,3,VIP Customer
836799,86,1,3164,2,1,2,212,4,Regular Customer
836852,119,1,72,1,1,1,111,1,At Risk Customer
837052,101,4,19419,2,2,5,225,1,VIP Customer
837186,113,1,9604,1,1,4,114,1,At Risk Customer
837197,51,1,3438,4,1,2,412,4,Regular Customer
837233,32,1,7164,4,1,3,413,0,Recent Customer
837242,17,1,4080,5,1,2,512,0,Recent Customer
837352,91,1,4574,2,1,2,212,4,Regular Customer
837376,5,1,5250,5,1,3,513,0,Recent Customer
837377,54,5,29949,4,2,5,425,4,VIP Customer
837613,15,1,5010,5,1,3,513,0,Recent Customer
837657,42,2,34120,4,1,5,415,0,High Value Customer
837675,22,1,2547,5,1,2,512,0,Recent Customer
837781,66,1,7401,3,1,3,313,4,Regular Customer
837952,57,1,687,4,1,1,411,4,Regular Customer
838086,77,1,5370,3,1,3,313,4,Regular Customer
838113,57,1,4640,4,1,2,412,4,Regular Customer
838154,65,1,10968,3,1,4,314,4,Regular Customer
838194,35,1,2114,4,1,1,411,0,Recent Customer
838226,53,2,16192,4,1,5,415,4,Regular Customer
838490,48,1,8589,4,1,4,414,4,Regular Customer
839322,30,2,10008,5,1,4,514,0,Recent Customer
839347,135,1,2972,1,1,2,112,1,At Risk Customer
839496,78,1,4738,3,1,3,313,4,Regular Customer
839529,19,1,2686,5,1,2,512,0,Recent Customer
839704,122,1,7275,1,1,3,113,1,At Risk Customer
839761,38,1,12748,4,1,4,414,0,Regular Customer
839832,40,1,4287,4,1,2,412,0,Regular Customer
839860,114,1,13869,1,1,5,115,1,At Risk Customer
840029,36,1,6452,4,1,3,413,0,Recent Customer
840031,60,1,2917,3,1,2,312,4,Regular Customer
840076,62,1,3188,3,1,2,312,4,Regular Customer
840234,24,1,1265,5,1,1,511,0,Recent Customer
840427,50,1,3948,4,1,2,412,4,Regular Customer
840638,19,1,18844,5,1,5,515,0,High Value Customer
840742,50,1,9748,4,1,4,414,4,Regular Customer
840783,51,1,354,4,1,1,411,4,Regular Customer
840793,29,1,14340,5,1,5,515,0,Recent Customer
840868,122,1,8445,1,1,4,114,1,At Risk Customer
841511,88,1,10284,2,1,4,214,4,Regular Customer
841560,1,1,4172,5,1,2,512,0,Recent Customer
841657,16,1,2884,5,1,2,512,0,Recent Customer
841767,22,1,2534,5,1,2,512,0,Recent Customer
841939,100,38,229063,2,2,5,225,1,VIP Customer
842249,113,1,7092,1,1,3,113,1,At Risk Customer
842264,15,1,5112,5,1,3,513,0,Recent Customer
842297,46,1,2560,4,1,2,412,0,Regular Customer
842357,60,1,7302,3,1,3,313,4,Regular Customer
842413,71,1,3693,3,1,2,312,4,Regular Customer
842547,36,1,7284,4,1,3,413,0,Recent Customer
842640,122,1,7404,1,1,3,113,1,At Risk Customer
842713,19,1,2239,5,1,1,511,0,Recent Customer
842906,10,1,7348,5,1,3,513,0,Recent Customer
843246,4,1,7820,5,1,3,513,0,Recent Customer
843284,43,2,15167,4,1,5,415,0,Regular Customer
843382,84,1,927,3,1,1,311,4,Regular Customer
843438,114,2,8394,1,1,4,114,1,At Risk Customer
843535,96,1,8746,2,1,4,214,1,Regular Customer
843754,128,1,16504,1,1,5,115,1,At Risk Customer
843805,60,1,3885,3,1,2,312,4,Regular Customer
843884,18,1,2008,5,1,1,511,0,Recent Customer
844369,47,1,2292,4,1,2,412,4,Regular Customer
844406,19,1,490,5,1,1,511,0,Recent Customer
844423,74,1,1560,3,1,1,311,4,Regular Customer
844650,65,1,8626,3,1,4,314,4,Regular Customer
844840,98,1,5691,2,1,3,213,1,Regular Customer
845364,23,1,796,5,1,1,511,0,Recent Customer
845399,15,1,9696,5,1,4,514,0,Recent Customer
845681,8,1,283,5,1,1,511,0,Recent Customer
845701,95,2,10211,2,1,4,214,1,Regular Customer
845909,44,1,4434,4,1,2,412,0,Regular Customer
846135,40,1,1244,4,1,1,411,0,Regular Customer
846194,87,1,4111,2,1,2,212,4,Regular Customer
846256,7,1,708,5,1,1,511,0,Recent Customer
846581,123,1,5740,1,1,3,113,1,At Risk Customer
846617,88,2,13986,2,1,5,215,4,Regular Customer
846650,85,1,1762,2,1,1,211,4,Regular Customer
846763,37,5,41484,4,2,5,425,0,VIP Customer
846775,66,2,8066,3,1,3,313,4,Regular Customer
846908,2,2,16827,5,1,5,515,0,Recent Customer
847359,42,1,11466,4,1,4,414,0,Regular Customer
848052,66,1,9027,3,1,4,314,4,Regular Customer
848086,24,1,3999,5,1,2,512,0,Recent Customer
848163,99,1,4650,2,1,2,212,1,Regular Customer
848371,74,1,9660,3,1,4,314,4,Regular Customer
848427,91,2,3979,2,1,2,212,4,Regular Customer
848474,23,1,3781,5,1,2,512,0,Recent Customer
848739,70,1,2143,3,1,1,311,4,Regular Customer
848806,133,1,5943,1,1,3,113,1,At Risk Customer
849034,107,1,696,2,1,1,211,1,At Risk Customer
849201,53,1,3478,4,1,2,412,4,Regular Customer
849322,136,1,3501,1,1,2,112,1,At Risk Customer
849756,22,1,9060,5,1,4,514,0,Recent Customer
849838,115,1,6610,1,1,3,113,1,At Risk Customer
849872,92,2,10530,2,1,4,214,4,Regular Customer
849908,106,1,1296,2,1,1,211,1,At Risk Customer
849941,137,1,11490,1,1,4,114,1,At Risk Customer
849992,29,1,14008,5,1,5,515,0,Recent Customer
850173,109,1,4386,2,1,2,212,1,At Risk Customer
850317,117,2,17288,1,1,5,115,1,At Risk Customer
850320,93,1,5622,2,1,3,213,1,Regular Customer
850462,19,1,4322,5,1,2,512,0,Recent Customer
850520,110,2,18388,2,1,5,215,1,At Risk Customer
850561,33,1,8016,4,1,3,413,0,Recent Customer
850564,70,3,11300,3,2,4,324,4,Loyal Customer
850942,122,1,2067,1,1,1,111,1,At Risk Customer
850983,12,1,2600,5,1,2,512,0,Recent Customer
851049,111,1,7725,2,1,3,213,1,At Risk Customer
851095,43,1,11961,4,1,4,414,0,Regular Customer
851228,87,1,17408,2,1,5,215,4,Regular Customer
851296,58,1,13740,4,1,5,415,4,Regular Customer
851416,84,1,3593,3,1,2,312,4,Regular Customer
851563,128,1,2366,1,1,2,112,1,At Risk Customer
851653,88,1,13797,2,1,5,215,4,Regular Customer
851858,68,1,2970,3,1,2,312,4,Regular Customer
851970,7,1,13359,5,1,4,514,0,Recent Customer
851973,108,1,13575,2,1,4,214,1,At Risk Customer
852055,86,2,16975,2,1,5,215,4,Regular Customer
852118,57,1,1396,4,1,1,411,4,Regular Customer
852251,75,4,58500,3,2,5,325,4,VIP Customer
852252,39,1,7366,4,1,3,413,0,Regular Customer
852288,46,1,8322,4,1,4,414,0,Regular Customer
852548,121,1,1964,1,1,1,111,1,At Risk Customer
852757,51,2,15047,4,1,5,415,4,Regular Customer
852875,86,1,5196,2,1,3,213,4,Regular Customer
853218,129,1,1490,1,1,1,111,1,At Risk Customer
853312,128,1,1036,1,1,1,111,1,At Risk Customer
853545,74,1,403,3,1,1,311,4,Regular Customer
853627,127,1,252,1,1,1,111,1,At Risk Customer
853747,81,2,4087,3,1,2,312,4,Regular Customer
853851,105,1,3734,2,1,2,212,1,At Risk Customer
853860,111,1,5356,2,1,3,213,1,At Risk Customer
