customer_id,recency,frequency,monetary,R,F,M,RFM_SCORE
628857,95,1,2467,2,1,2,212
629346,52,3,18968,4,2,5,425
629386,128,2,8459,1,1,4,114
629422,110,1,13587,2,1,4,214
629436,103,1,4552,2,1,2,212
629576,46,1,15428,4,1,5,415
629925,85,1,847,2,1,1,211
629938,9,1,4696,5,1,3,513
630039,76,1,1500,3,1,1,311
630073,113,1,3448,1,1,2,112
630195,56,2,23195,4,1,5,415
630224,30,1,8128,5,1,3,513
630627,46,1,11883,4,1,4,414
630705,130,1,10860,1,1,4,114
630746,5,1,8250,5,1,3,513
630803,102,1,3006,2,1,2,212
630841,18,1,5934,5,1,3,513
630993,122,1,10986,1,1,4,114
631078,35,1,1064,4,1,1,411
631140,52,1,9477,4,1,4,414
631154,22,1,1596,5,1,1,511
631228,10,1,9975,5,1,4,514
631251,6,1,2352,5,1,2,512
631296,126,1,6116,1,1,3,113
631750,4,1,3892,5,1,2,512
631757,48,1,19440,4,1,5,415
631946,51,1,14644,4,1,5,415
632138,40,1,3552,4,1,2,412
632358,85,1,9327,2,1,4,214
632504,135,1,12528,1,1,4,114
632538,38,1,520,4,1,1,411
632574,94,1,4358,2,1,2,212
632714,4,1,1168,5,1,1,511
632773,5,1,965,5,1,1,511
632951,71,1,1604,3,1,1,311
633063,105,2,30568,2,1,5,215
633161,118,3,21678,1,2,5,125
633177,125,1,9070,1,1,4,114
633212,94,1,6810,2,1,3,213
633626,7,1,7704,5,1,3,513
633658,53,1,14793,4,1,5,415
633718,61,1,5952,3,1,3,313
633919,9,1,7524,5,1,3,513
634017,34,1,8852,4,1,4,414
634120,108,1,618,2,1,1,211
634183,44,1,6364,4,1,3,413
634281,54,1,4548,4,1,2,412
634300,100,1,2023,2,1,1,211
634352,76,1,868,3,1,1,311
634506,128,1,734,1,1,1,111
634736,60,1,14404,3,1,5,315
634766,83,2,4584,3,1,2,312
634842,9,1,7604,5,1,3,513
634973,51,1,8724,4,1,4,414
635052,18,1,1074,5,1,1,511
635351,58,2,16975,4,1,5,415
635357,124,2,29022,1,1,5,115
635436,7,1,6624,5,1,3,513
635630,73,1,9784,3,1,4,314
635650,102,1,1428,2,1,1,211
635667,35,1,11156,4,1,4,414
635760,56,1,3431,4,1,2,412
635778,80,1,3520,3,1,2,312
635862,85,2,20632,2,1,5,215
635963,95,1,9476,2,1,4,214
635987,94,2,13093,2,1,4,214
636149,64,1,11512,3,1,4,314
636313,128,2,8987,1,1,4,114
636520,138,1,7512,1,1,3,113
636529,128,1,13224,1,1,4,114
636539,116,1,7368,1,1,3,113
636569,137,1,5364,1,1,3,113
636710,110,2,8198,2,1,3,213
636918,78,1,6882,3,1,3,313
637017,134,6,40303,1,2,5,125
637193,51,1,4896,4,1,3,413
637274,125,1,3079,1,1,2,112
637285,117,2,7834,1,1,3,113
637412,36,1,1004,4,1,1,411
637672,136,1,472,1,1,1,111
638272,19,1,2160,5,1,1,511
638328,22,1,12459,5,1,4,514
638441,68,1,3036,3,1,2,312
638506,88,1,3142,2,1,2,212
638573,35,1,1170,4,1,1,411
638627,19,1,8150,5,1,3,513
638723,127,1,4113,1,1,2,112
638736,79,1,6980,3,1,3,313
639061,92,1,771,2,1,1,211
639216,115,1,5508,1,1,3,113
639300,30,1,510,5,1,1,511
639377,57,1,1863,4,1,1,411
639450,59,2,7376,3,1,3,313
639529,102,1,5406,2,1,3,213
639616,5,1,2874,5,1,2,512
639724,8,1,8858,5,1,4,514
639775,4,1,6740,5,1,3,513
639780,102,1,1722,2,1,1,211
639826,77,1,4694,3,1,3,313
639828,12,1,12765,5,1,4,514
639948,128,1,9656,1,1,4,114
639964,109,1,1188,2,1,1,211
640476,11,1,9795,5,1,4,514
640754,33,1,6576,4,1,3,413
640892,88,2,4430,2,1,2,212
640902,135,1,3576,1,1,2,112
641020,77,1,8464,3,1,4,314
641068,58,1,3642,4,1,2,412
641077,16,1,2688,5,1,2,512
641366,111,1,8487,2,1,4,214
641557,45,1,4896,4,1,3,413
641689,36,1,1570,4,1,1,411
641790,52,1,1776,4,1,1,411
641815,90,1,2176,2,1,1,211
641943,38,1,8184,4,1,3,413
642091,31,2,5446,4,1,3,413
642124,3,1,354,5,1,1,511
642130,9,4,19096,5,2,5,525
642233,9,1,4840,5,1,3,513
642492,70,1,4861,3,1,3,313
642505,39,1,1851,4,1,1,411
642546,49,2,3308,4,1,2,412
642818,73,1,13924,3,1,5,315
643004,76,1,10440,3,1,4,314
643085,110,1,5751,2,1,3,213
643195,49,1,13536,4,1,4,414
643208,123,2,18206,1,1,5,115
643307,23,1,4749,5,1,3,513
643357,78,1,3892,3,1,2,312
643525,130,1,13098,1,1,4,114
643535,48,1,870,4,1,1,411
643691,12,1,8368,5,1,4,514
643768,14,8,67994,5,2,5,525
643771,78,1,2260,3,1,1,311
643881,73,1,5428,3,1,3,313
644031,98,1,11955,2,1,4,214
644227,4,1,14997,5,1,5,515
644346,110,1,822,2,1,1,211
644422,111,4,20935,2,2,5,225
644522,113,1,3538,1,1,2,112
644845,56,2,15674,4,1,5,415
644887,17,1,544,5,1,1,511
645326,109,1,618,2,1,1,211
645352,114,2,5303,1,1,3,113
645414,96,1,1100,2,1,1,211
645507,78,1,8728,3,1,4,314
645511,9,1,907,5,1,1,511
645525,11,107,686653,5,2,5,525
645600,8,1,1270,5,1,1,511
645935,122,2,4207,1,1,2,112
645995,113,2,13831,1,1,5,115
646011,119,2,11425,1,1,4,114
646035,80,1,4723,3,1,3,313
646154,33,1,1670,4,1,1,411
646169,137,1,5232,1,1,3,113
646172,75,1,8604,3,1,4,314
646373,52,1,945,4,1,1,411
646402,42,1,9105,4,1,4,414
646421,106,3,21283,2,2,5,225
646468,70,1,4110,3,1,2,312
646494,31,1,10038,4,1,4,414
646913,10,1,7196,5,1,3,513
647011,82,1,15860,3,1,5,315
647026,137,2,7110,1,1,3,113
647087,18,1,9280,5,1,4,514
647183,85,1,9316,2,1,4,214
647289,85,1,9195,2,1,4,214
647294,50,1,6222,4,1,3,413
647304,95,1,11440,2,1,4,214
647330,133,1,4807,1,1,3,113
647350,112,1,4000,1,1,2,112
647428,113,1,4394,1,1,2,112
647863,119,1,13062,1,1,4,114
647891,27,1,16184,5,1,5,515
647934,23,1,2757,5,1,2,512
647987,42,1,7036,4,1,3,413
648048,64,2,27720,3,1,5,315
648175,60,1,16428,3,1,5,315
648463,136,1,19524,1,1,5,115
648464,55,1,5106,4,1,3,413
648603,78,1,4932,3,1,3,313
649003,31,3,24522,4,2,5,425
649196,122,1,12520,1,1,4,114
649387,137,2,7281,1,1,3,113
649448,62,1,542,3,1,1,311
649460,106,1,2593,2,1,2,212
649499,116,1,800,1,1,1,111
649511,135,1,5128,1,1,3,113
649946,114,1,2972,1,1,2,112
650028,70,1,3626,3,1,2,312
650076,72,1,8808,3,1,4,314
650108,100,5,42679,2,2,5,225
650526,9,1,1492,5,1,1,511
650547,135,1,6882,1,1,3,113
650670,37,1,1498,4,1,1,411
650738,32,1,7404,4,1,3,413
650747,122,1,309,1,1,1,111
650815,50,1,3232,4,1,2,412
650824,17,1,3345,5,1,2,512
651173,106,1,5496,2,1,3,213
651283,123,1,2367,1,1,2,112
651334,114,1,11997,1,1,4,114
651390,9,1,3997,5,1,2,512
651553,36,1,11037,4,1,4,414
651630,126,1,9778,1,1,4,114
651655,50,3,12160,4,2,4,424
651768,17,1,9510,5,1,4,514
651990,126,1,9348,1,1,4,114
652361,50,1,1015,4,1,1,411
652423,116,1,8562,1,1,4,114
652566,108,1,9555,2,1,4,214
652700,38,1,2214,4,1,1,411
652941,73,1,3916,3,1,2,312
652968,94,1,3614,2,1,2,212
653012,97,1,8562,2,1,4,214
653076,39,1,3552,4,1,2,412
653210,133,1,11946,1,1,4,114
653759,96,1,4639,2,1,2,212
653891,85,1,1272,2,1,1,211
653971,50,1,7378,4,1,3,413
654002,27,1,1173,5,1,1,511
654148,107,1,3591,2,1,2,212
654292,101,1,9048,2,1,4,214
654340,7,1,8900,5,1,4,514
654496,38,2,2712,4,1,2,412
654573,130,1,1971,1,1,1,111
654608,15,1,9808,5,1,4,514
654715,71,1,10108,3,1,4,314
654718,20,1,19752,5,1,5,515
654838,122,1,3763,1,1,2,112
654878,7,1,7814,5,1,3,513
655092,120,3,19022,1,2,5,125
655325,123,1,1521,1,1,1,111
655336,53,1,2467,4,1,2,412
655539,54,1,60,4,1,1,411
655713,2,2,3286,5,1,2,512
655854,98,1,10818,2,1,4,214
655937,71,1,1891,3,1,1,311
655964,119,1,4852,1,1,3,113
655995,71,1,2052,3,1,1,311
656029,66,1,9804,3,1,4,314
656253,55,1,1036,4,1,1,411
656350,45,1,6840,4,1,3,413
656602,79,1,5598,3,1,3,313
656771,19,1,13653,5,1,5,515
656837,29,1,3596,5,1,2,512
656967,134,6,21086,1,2,5,125
657096,9,2,9183,5,1,4,514
657293,66,2,14511,3,1,5,315
657378,73,2,7521,3,1,3,313
657394,110,1,9915,2,1,4,214
657414,59,2,23310,3,1,5,315
657508,16,1,6368,5,1,3,513
657556,74,1,17968,3,1,5,315
657617,57,1,14784,4,1,5,415
657631,124,1,504,1,1,1,111
657633,52,1,1244,4,1,1,411
658138,56,1,5354,4,1,3,413
658171,119,1,2304,1,1,2,112
658278,87,2,8034,2,1,3,213
658299,70,1,3528,3,1,2,312
658473,87,1,2151,2,1,1,211
658609,8,1,17780,5,1,5,515
658611,75,4,7897,3,2,3,323
658626,13,1,9354,5,1,4,514
659024,7,1,1756,5,1,1,511
659293,93,1,9204,2,1,4,214
659301,103,1,10800,2,1,4,214
660033,34,1,11204,4,1,4,414
660393,54,7,51163,4,2,5,425
660620,92,2,10051,2,1,4,214
660673,123,1,7840,1,1,3,113
660677,114,1,116,1,1,1,111
660789,52,1,1788,4,1,1,411
660893,79,1,17136,3,1,5,315
660952,17,1,13996,5,1,5,515
661096,14,1,1512,5,1,1,511
661164,88,2,1632,2,1,1,211
661290,28,1,9612,5,1,4,514
661382,134,1,6570,1,1,3,113
661580,73,2,16092,3,1,5,315
661619,98,1,5424,2,1,3,213
661719,32,2,14085,4,1,5,415
661809,59,1,1708,3,1,1,311
661931,19,2,23177,5,1,5,515
662024,127,1,4333,1,1,2,112
662041,14,1,5942,5,1,3,513
662257,68,1,1212,3,1,1,311
662462,125,1,7316,1,1,3,113
662475,60,2,5215,3,1,3,313
662500,92,1,231,2,1,1,211
662735,7,1,4837,5,1,3,513
662900,123,1,6650,1,1,3,113
663166,62,1,14480,3,1,5,315
663210,51,1,772,4,1,1,411
663372,120,1,1336,1,1,1,111
663411,67,1,1805,3,1,1,311
663616,23,1,2476,5,1,2,512
663861,127,1,2906,1,1,2,112
663983,26,1,19520,5,1,5,515
664127,82,1,3788,3,1,2,312
664130,101,1,7356,2,1,3,213
664310,115,1,11368,1,1,4,114
664424,123,1,9868,1,1,4,114
664551,9,4,27124,5,2,5,525
664682,13,2,26000,5,1,5,515
664689,87,1,11763,2,1,4,214
664721,46,6,17798,4,2,5,425
664735,117,1,4236,1,1,2,112
664763,93,6,54620,2,2,5,225
664829,58,1,7503,4,1,3,413
664846,97,1,14216,2,1,5,215
665150,134,1,2672,1,1,2,112
665308,84,3,22496,3,2,5,325
665788,110,1,10977,2,1,4,214
666046,105,1,14352,2,1,5,215
666056,32,1,3732,4,1,2,412
666162,89,1,6948,2,1,3,213
666163,44,1,7004,4,1,3,413
666168,124,1,5298,1,1,3,113
666335,9,1,742,5,1,1,511
666443,76,1,1048,3,1,1,311
666500,29,1,2665,5,1,2,512
666517,64,1,2510,3,1,2,312
666594,45,1,6654,4,1,3,413
666897,16,1,11898,5,1,4,514
666908,107,1,2016,2,1,1,211
666960,109,1,1102,2,1,1,211
667085,91,1,3312,2,1,2,212
667148,45,1,1270,4,1,1,411
667217,102,1,3459,2,1,2,212
667420,101,1,146,2,1,1,211
667559,53,1,4471,4,1,2,412
667565,136,1,8442,1,1,4,114
667569,95,2,8790,2,1,4,214
667707,81,1,4818,3,1,3,313
667873,58,1,7980,4,1,3,413
668226,66,2,19893,3,1,5,315
668227,115,2,14263,1,1,5,115
668251,124,1,3650,1,1,2,112
668288,124,2,11026,1,1,4,114
668489,129,1,276,1,1,1,111
668637,115,1,103,1,1,1,111
668775,106,1,1566,2,1,1,211
668937,22,1,3178,5,1,2,512
669299,30,1,8224,5,1,3,513
669387,112,1,848,1,1,1,111
669744,27,1,16780,5,1,5,515
669949,58,3,2378,4,2,2,422
669974,10,1,9702,5,1,4,514
669989,9,1,8516,5,1,4,514
669994,118,1,14343,1,1,5,115
670011,58,1,14296,4,1,5,415
670220,40,2,9337,4,1,4,414
670282,32,2,20709,4,1,5,415
670307,8,1,2675,5,1,2,512
670551,79,1,6968,3,1,3,313
670832,122,1,4386,1,1,2,112
671272,16,1,2854,5,1,2,512
671304,78,1,1176,3,1,1,311
671481,11,1,12015,5,1,4,514
671597,27,1,1357,5,1,1,511
671723,11,1,5556,5,1,3,513
671765,59,1,1616,3,1,1,311
671906,80,1,6166,3,1,3,313
671926,98,1,4137,2,1,2,212
671934,122,1,1482,1,1,1,111
672066,2,1,164,5,1,1,511
672120,30,2,8086,5,1,3,513
672217,45,1,9908,4,1,4,414
672218,57,4,27337,4,2,5,425
672339,83,1,11013,3,1,4,314
672404,17,1,11112,5,1,4,514
672630,134,1,3580,1,1,2,112
672725,73,1,3554,3,1,2,312
672767,107,1,4100,2,1,2,212
672785,67,3,17748,3,2,5,325
672855,60,2,18420,3,1,5,315
672896,83,1,9868,3,1,4,314
673007,84,1,18288,3,1,5,315
673028,87,1,1622,2,1,1,211
673138,60,4,41573,3,2,5,325
673291,50,1,5882,4,1,3,413
673331,11,1,4131,5,1,2,512
673557,51,1,8760,4,1,4,414
673572,108,7,15292,2,2,5,225
673618,50,1,8064,4,1,3,413
673776,138,1,4130,1,1,2,112
673841,92,1,1140,2,1,1,211
673913,52,1,10836,4,1,4,414
673919,103,1,9759,2,1,4,214
673950,43,1,7401,4,1,3,413
674067,119,2,5992,1,1,3,113
674207,87,1,4029,2,1,2,212
674233,115,1,15444,1,1,5,115
674240,30,1,7401,5,1,3,513
674283,65,1,8568,3,1,4,314
674356,52,1,5726,4,1,3,413
674830,72,1,3171,3,1,2,312
674837,48,1,9663,4,1,4,414
675006,36,1,3381,4,1,2,412
675039,71,1,14252,3,1,5,315
675069,124,1,13084,1,1,4,114
675209,59,1,2416,3,1,2,312
675230,73,1,10140,3,1,4,314
675313,47,1,13064,4,1,4,414
675368,82,1,2862,3,1,2,312
675619,65,1,8662,3,1,4,314
675646,68,2,8789,3,1,4,314
675725,123,1,307,1,1,1,111
675843,7,3,17649,5,2,5,525
676349,29,1,12411,5,1,4,514
676455,46,2,8952,4,1,4,414
676464,87,1,2948,2,1,2,212
676700,99,4,14056,2,2,5,225
676713,89,1,2266,2,1,1,211
676722,63,2,23496,3,1,5,315
676735,98,1,4332,2,1,2,212
676919,4,4,23322,5,2,5,525
676990,11,4,29812,5,2,5,525
676997,127,3,34819,1,2,5,125
677046,87,1,4302,2,1,2,212
677255,128,4,6790,1,2,3,123
677274,64,1,3455,3,1,2,312
677299,74,3,4640,3,2,2,322
677318,87,2,16618,2,1,5,215
677329,64,1,1208,3,1,1,311
677571,18,1,6000,5,1,3,513
677623,24,1,9868,5,1,4,514
677721,109,1,16412,2,1,5,215
677741,106,1,481,2,1,1,211
677771,65,1,612,3,1,1,311
678230,120,1,3846,1,1,2,112
678935,45,1,1172,4,1,1,411
678937,73,3,8219,3,2,3,323
678948,133,1,4707,1,1,3,113
679084,45,1,1359,4,1,1,411
679201,113,3,25080,1,2,5,125
679422,136,1,5096,1,1,3,113
679473,70,1,9256,3,1,4,314
679711,124,1,380,1,1,1,111
679892,87,1,3379,2,1,2,212
680026,37,1,18624,4,1,5,415
680221,26,1,3510,5,1,2,512
680400,58,1,5876,4,1,3,413
680488,52,1,14337,4,1,5,415
680552,135,2,8486,1,1,4,114
680669,78,1,7240,3,1,3,313
680820,29,1,3658,5,1,2,512
680858,59,2,9915,3,1,4,314
680865,65,1,12360,3,1,4,314
681101,76,1,8704,3,1,4,314
681196,137,2,13272,1,1,4,114
681231,43,1,5823,4,1,3,413
681283,63,1,553,3,1,1,311
681486,51,1,13828,4,1,5,415
681489,116,1,1379,1,1,1,111
681609,51,1,17408,4,1,5,415
681733,51,1,6381,4,1,3,413
682031,93,7,45990,2,2,5,225
682067,78,2,19572,3,1,5,315
682448,117,1,4810,1,1,3,113
682501,128,1,570,1,1,1,111
682534,51,1,7558,4,1,3,413
682715,56,1,2292,4,1,2,412
683069,19,1,3534,5,1,2,512
683086,42,1,11604,4,1,4,414
683140,76,1,2238,3,1,1,311
683211,96,1,8244,2,1,3,213
683255,10,1,6438,5,1,3,513
683346,92,1,8022,2,1,3,213
683548,87,1,2709,2,1,2,212
683597,3,1,1954,5,1,1,511
683598,111,1,13890,2,1,5,215
683628,93,1,428,2,1,1,211
683706,24,1,5466,5,1,3,513
683796,80,2,11696,3,1,4,314
683901,8,5,12610,5,2,4,524
683914,11,1,2272,5,1,1,511
684000,79,1,3352,3,1,2,312
684072,98,1,2467,2,1,2,212
684128,72,1,998,3,1,1,311
684153,28,1,2375,5,1,2,512
684190,30,1,7764,5,1,3,513
684213,59,2,5846,3,1,3,313
684514,74,189,1179846,3,2,5,325
684531,21,2,10516,5,1,4,514
684679,116,1,12831,1,1,4,114
684791,71,1,7322,3,1,3,313
684873,81,2,21037,3,1,5,315
684976,127,1,8439,1,1,4,114
685025,70,1,13384,3,1,4,314
685118,14,3,13203,5,2,4,524
685143,102,1,7290,2,1,3,213
685444,101,1,2726,2,1,2,212
685502,18,1,9600,5,1,4,514
685520,71,1,5526,3,1,3,313
685630,122,1,3696,1,1,2,112
685665,44,1,3413,4,1,2,412
686012,33,22,134937,4,2,5,425
686039,86,3,24329,2,2,5,225
686211,49,1,8031,4,1,3,413
686253,135,1,18204,1,1,5,115
686262,44,1,5368,4,1,3,413
686854,17,18,74161,5,2,5,525
686896,136,1,1799,1,1,1,111
686940,4,2,19519,5,1,5,515
687602,58,4,28374,4,2,5,425
687775,100,2,9296,2,1,4,214
687940,88,1,6800,2,1,3,213
688234,113,1,5055,1,1,3,113
688237,102,1,2692,2,1,2,212
688314,117,2,16615,1,1,5,115
688563,73,1,1683,3,1,1,311
688645,45,1,3080,4,1,2,412
688825,45,1,11204,4,1,4,414
688840,29,1,1322,5,1,1,511
688912,64,2,15684,3,1,5,315
689091,79,1,3272,3,1,2,312
689115,80,3,11615,3,2,4,324
689209,85,1,3284,2,1,2,212
689266,43,1,4640,4,1,2,412
689290,70,1,60,3,1,1,311
689522,22,1,1470,5,1,1,511
689605,21,1,7632,5,1,3,513
689611,95,1,2868,2,1,2,212
689640,31,1,7515,4,1,3,413
690114,113,1,3660,1,1,2,112
690130,114,1,1040,1,1,1,111
690336,52,1,1989,4,1,1,411
690443,18,1,1461,5,1,1,511
690787,7,1,7965,5,1,3,513
690929,95,2,5700,2,1,3,213
691013,79,2,19108,3,1,5,315
691215,47,2,11304,4,1,4,414
691268,79,1,2391,3,1,2,312
691766,108,2,4870,2,1,3,213
691958,131,1,3211,1,1,2,112
692199,19,1,8706,5,1,4,514
692368,32,3,28690,4,2,5,425
692447,71,1,1905,3,1,1,311
692653,37,2,11142,4,1,4,414
692676,115,1,7464,1,1,3,113
692959,60,1,2091,3,1,1,311
693104,106,1,5817,2,1,3,213
693398,36,1,14643,4,1,5,415
693400,135,1,2260,1,1,1,111
693528,66,6,24598,3,2,5,325
693591,53,1,1281,4,1,1,411
693648,92,2,24996,2,1,5,215
693672,85,1,945,2,1,1,211
693688,78,1,12255,3,1,4,314
693709,16,8,57726,5,2,5,525
693975,44,1,6790,4,1,3,413
694497,113,1,8844,1,1,4,114
694977,100,1,7554,2,1,3,213
695025,92,3,6200,2,2,3,223
695074,81,1,9525,3,1,4,314
695198,63,1,4612,3,1,2,312
695604,95,1,3721,2,1,2,212
695620,8,1,2428,5,1,2,512
695657,134,1,2192,1,1,1,111
695747,86,1,324,2,1,1,211
696046,69,1,4881,3,1,3,313
696363,99,2,23255,2,1,5,215
696393,137,1,4962,1,1,3,113
696424,135,1,2765,1,1,2,112
696774,137,1,3796,1,1,2,112
697009,93,1,1416,2,1,1,211
697361,32,1,11856,4,1,4,414
697366,71,1,9868,3,1,4,314
697408,93,2,17784,2,1,5,215
697413,85,2,15232,2,1,5,215
697426,116,1,5475,1,1,3,113
697585,100,2,3557,2,1,2,212
697629,134,1,2536,1,1,2,112
697687,8,1,14268,5,1,5,515
697734,26,1,13647,5,1,5,515
697828,37,1,4280,4,1,2,412
697830,58,1,4876,4,1,3,413
698124,31,1,2345,4,1,2,412
698162,19,1,4202,5,1,2,512
698640,52,1,9754,4,1,4,414
698812,79,4,17701,3,2,5,325
698816,18,2,12762,5,1,4,514
698846,64,1,786,3,1,1,311
698958,43,1,12906,4,1,4,414
698973,132,1,1626,1,1,1,111
699183,70,2,5796,3,1,3,313
699341,115,1,2334,1,1,2,112
699342,42,1,6990,4,1,3,413
699505,52,1,4514,4,1,2,412
699764,12,1,5690,5,1,3,513
699789,127,1,3550,1,1,2,112
700066,42,1,3511,4,1,2,412
700110,82,1,6530,3,1,3,313
700128,135,1,6792,1,1,3,113
700240,36,1,10842,4,1,4,414
700303,85,2,2540,2,1,2,212
700327,38,1,4992,4,1,3,413
700595,1,1,750,5,1,1,511
700623,76,1,4314,3,1,2,312
700680,119,1,3544,1,1,2,112
700839,36,1,9776,4,1,4,414
700847,87,1,4155,2,1,2,212
700881,15,1,8798,5,1,4,514
700903,106,1,6312,2,1,3,213
701119,89,1,2448,2,1,2,212
701145,41,1,3685,4,1,2,412
701326,36,1,8436,4,1,4,414
701621,125,2,10588,1,1,4,114
701722,100,2,3504,2,1,2,212
701750,35,1,4812,4,1,3,413
701781,134,1,5728,1,1,3,113
702000,70,2,2820,3,1,2,312
702055,62,1,16788,3,1,5,315
702070,57,1,2733,4,1,2,412
702147,77,1,4063,3,1,2,312
702314,122,1,2964,1,1,2,112
702504,65,1,1593,3,1,1,311
702866,43,2,4612,4,1,2,412
703023,95,1,2154,2,1,1,211
703221,53,1,4265,4,1,2,412
703222,72,2,22908,3,1,5,315
703309,68,3,32379,3,2,5,325
703462,133,1,2850,1,1,2,112
703502,34,1,10791,4,1,4,414
703540,14,2,7768,5,1,3,513
703691,57,1,8954,4,1,4,414
703762,81,2,21473,3,1,5,315
704586,56,2,26692,4,1,5,415
704666,123,1,548,1,1,1,111
704800,74,1,6464,3,1,3,313
704927,120,1,2386,1,1,2,112
705174,137,1,2800,1,1,2,112
705177,108,1,14160,2,1,5,215
705439,55,3,26007,4,2,5,425
705492,109,2,12085,2,1,4,214
705542,41,100,598458,4,2,5,425
705611,39,1,450,4,1,1,411
705834,66,2,16165,3,1,5,315
706050,45,1,1236,4,1,1,411
706387,85,3,28980,2,2,5,225
706640,112,2,1110,1,1,1,111
707002,64,1,864,3,1,1,311
707112,78,1,6500,3,1,3,313
707368,35,1,2042,4,1,1,411
707728,128,1,7828,1,1,3,113
707844,81,1,12244,3,1,4,314
708329,49,1,943,4,1,1,411
708533,37,1,4704,4,1,3,413
708596,77,1,706,3,1,1,311
708918,108,1,2772,2,1,2,212
709126,106,1,13809,2,1,5,215
709263,42,1,9306,4,1,4,414
709484,53,2,9630,4,1,4,414
709578,122,1,5424,1,1,3,113
709797,31,1,8874,4,1,4,414
709834,85,2,19842,2,1,5,215
709888,66,1,16532,3,1,5,315
709940,46,1,4912,4,1,3,413
710143,52,1,14320,4,1,5,415
710152,10,1,3222,5,1,2,512
710159,15,1,978,5,1,1,511
710299,33,1,8535,4,1,4,414
710338,134,10,60902,1,2,5,125
710623,125,1,4103,1,1,2,112
710895,44,1,2232,4,1,1,411
711110,4,2,19663,5,1,5,515
711118,38,1,8583,4,1,4,414
711167,20,1,11553,5,1,4,514
711222,2,1,7272,5,1,3,513
711318,96,1,728,2,1,1,211
711410,115,3,20400,1,2,5,125
711733,45,1,3178,4,1,2,412
711810,64,1,1844,3,1,1,311
711901,77,1,2961,3,1,2,312
711913,29,1,7800,5,1,3,513
712121,124,1,12225,1,1,4,114
712241,50,1,13140,4,1,4,414
712440,45,1,4710,4,1,3,413
712443,109,1,14931,2,1,5,215
712608,89,1,1652,2,1,1,211
712632,25,1,10890,5,1,4,514
712705,66,1,6054,3,1,3,313
712773,94,1,1316,2,1,1,211
712844,108,1,12039,2,1,4,214
712880,21,1,4058,5,1,2,512
713127,94,1,6122,2,1,3,213
713186,129,1,3114,1,1,2,112
713283,16,2,1589,5,1,1,511
713408,53,1,2877,4,1,2,412
713553,58,1,2728,4,1,2,412
713670,125,2,4743,1,1,3,113
713698,6,1,3197,5,1,2,512
713728,30,1,6942,5,1,3,513
713838,102,1,4296,2,1,2,212
713967,82,1,4779,3,1,3,313
714734,70,2,11310,3,1,4,314
714740,133,1,11256,1,1,4,114
715210,82,1,12933,3,1,4,314
715260,122,1,12840,1,1,4,114
715680,121,1,10014,1,1,4,114
715804,93,2,8691,2,1,4,214
715832,87,2,24436,2,1,5,215
715841,14,1,3620,5,1,2,512
716315,60,3,18622,3,2,5,325
716609,21,1,79,5,1,1,511
716683,18,1,2184,5,1,1,511
716938,137,1,12117,1,1,4,114
716947,67,1,2632,3,1,2,312
717072,8,1,3176,5,1,2,512
717226,95,1,5799,2,1,3,213
717294,95,1,15444,2,1,5,215
717336,34,1,8421,4,1,4,414
717370,119,1,1220,1,1,1,111
717396,50,1,12183,4,1,4,414
717701,94,1,279,2,1,1,211
717705,124,1,9824,1,1,4,114
717708,113,1,4693,1,1,3,113
717862,54,2,14031,4,1,5,415
717866,126,1,4184,1,1,2,112
718044,100,1,3597,2,1,2,212
718052,76,1,5211,3,1,3,313
718266,64,2,21740,3,1,5,315
718279,9,1,6574,5,1,3,513
718314,109,1,60,2,1,1,211
718461,86,1,3696,2,1,2,212
718708,24,5,21065,5,2,5,525
718723,12,2,21815,5,1,5,515
718748,111,1,8154,2,1,3,213
718851,121,1,1998,1,1,1,111
718852,128,1,1112,1,1,1,111
719055,60,1,5130,3,1,3,313
719153,73,3,10316,3,2,4,324
719301,116,1,120,1,1,1,111
719538,92,1,7972,2,1,3,213
719605,72,1,7422,3,1,3,313
719670,137,1,1300,1,1,1,111
719915,109,1,217,2,1,1,211
719946,14,1,7107,5,1,3,513
719967,70,1,11104,3,1,4,314
720020,60,1,5554,3,1,3,313
720275,138,1,6729,1,1,3,113
720561,44,1,1829,4,1,1,411
720666,59,1,8751,3,1,4,314
720903,71,1,10983,3,1,4,314
721106,95,1,12102,2,1,4,214
721142,29,1,2052,5,1,1,511
721641,87,1,8598,2,1,4,214
721660,53,1,16272,4,1,5,415
721749,87,1,3532,2,1,2,212
721753,133,1,988,1,1,1,111
721849,3,1,1145,5,1,1,511
721899,6,1,10779,5,1,4,514
722267,93,1,9994,2,1,4,214
722307,128,1,6694,1,1,3,113
722312,64,1,4627,3,1,2,312
722375,129,1,252,1,1,1,111
722406,45,1,3327,4,1,2,412
722470,114,1,9952,1,1,4,114
722512,129,1,1684,1,1,1,111
722641,130,1,9186,1,1,4,114
722657,48,2,5972,4,1,3,413
722862,80,1,8372,3,1,4,314
722875,22,1,14394,5,1,5,515
722953,18,1,5000,5,1,3,513
722990,63,5,14274,3,2,5,325
723092,94,11,91882,2,2,5,225
723312,30,1,3412,5,1,2,512
723403,67,1,6153,3,1,3,313
723619,125,3,13171,1,2,4,124
723670,67,2,20083,3,1,5,315
723877,84,2,824,3,1,1,311
724060,101,1,6624,2,1,3,213
724334,35,1,2714,4,1,2,412
724403,7,1,7064,5,1,3,513
724423,91,1,4279,2,1,2,212
724521,57,1,5310,4,1,3,413
