date,product_id,quantity,sales_amount,year,month,week,day,weekday,quarter,weekend,lag_1,lag_7,lag_30,rolling_7,rolling_30
2015-07-15,190000,0,0,2015,7,29,15,2,3,0,0.0,0.0,0.0,0.0,0.06666666666666667
2015-07-16,190000,0,0,2015,7,29,16,3,3,0,0.0,0.0,0.0,0.0,0.06666666666666667
2015-07-17,190000,0,0,2015,7,29,17,4,3,0,0.0,0.0,0.0,0.0,0.06666666666666667
2015-07-18,190000,0,0,2015,7,29,18,5,3,1,0.0,0.0,1.0,0.0,0.06666666666666667
2015-07-19,190000,0,0,2015,7,29,19,6,3,1,0.0,0.0,0.0,0.0,0.03333333333333333
2015-07-20,190000,0,0,2015,7,30,20,0,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-07-21,190000,0,0,2015,7,30,21,1,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-07-22,190000,0,0,2015,7,30,22,2,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-07-23,190000,0,0,2015,7,30,23,3,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-07-24,190000,2,2292,2015,7,30,24,4,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-07-25,190000,0,0,2015,7,30,25,5,3,1,2.0,0.0,0.0,0.2857142857142857,0.1
2015-07-26,190000,0,0,2015,7,30,26,6,3,1,0.0,0.0,1.0,0.2857142857142857,0.1
2015-07-27,190000,0,0,2015,7,31,27,0,3,0,0.0,0.0,0.0,0.2857142857142857,0.06666666666666667
2015-07-28,190000,0,0,2015,7,31,28,1,3,0,0.0,0.0,0.0,0.2857142857142857,0.06666666666666667
2015-07-29,190000,5,5730,2015,7,31,29,2,3,0,0.0,0.0,0.0,0.2857142857142857,0.06666666666666667
2015-07-30,190000,4,4584,2015,7,31,30,3,3,0,5.0,0.0,0.0,1.0,0.23333333333333334
2015-07-31,190000,0,0,2015,7,31,31,4,3,0,4.0,2.0,0.0,1.5714285714285714,0.36666666666666664
2015-08-01,190000,0,0,2015,8,31,1,5,3,1,0.0,0.0,0.0,1.2857142857142858,0.36666666666666664
2015-08-02,190000,2,2292,2015,8,31,2,6,3,1,0.0,0.0,0.0,1.2857142857142858,0.36666666666666664
2015-08-03,190000,0,0,2015,8,32,3,0,3,0,2.0,0.0,0.0,1.5714285714285714,0.43333333333333335
2015-08-04,190000,0,0,2015,8,32,4,1,3,0,0.0,0.0,0.0,1.5714285714285714,0.43333333333333335
2015-08-05,190000,0,0,2015,8,32,5,2,3,0,0.0,5.0,0.0,1.5714285714285714,0.43333333333333335
2015-08-06,190000,0,0,2015,8,32,6,3,3,0,0.0,4.0,0.0,0.8571428571428571,0.43333333333333335
2015-08-07,190000,0,0,2015,8,32,7,4,3,0,0.0,0.0,0.0,0.2857142857142857,0.43333333333333335
2015-08-08,190000,0,0,2015,8,32,8,5,3,1,0.0,0.0,0.0,0.2857142857142857,0.43333333333333335
2015-08-09,190000,0,0,2015,8,32,9,6,3,1,0.0,2.0,0.0,0.2857142857142857,0.43333333333333335
2015-08-10,190000,0,0,2015,8,33,10,0,3,0,0.0,0.0,0.0,0.0,0.43333333333333335
2015-08-11,190000,0,0,2015,8,33,11,1,3,0,0.0,0.0,0.0,0.0,0.43333333333333335
2015-08-12,190000,0,0,2015,8,33,12,2,3,0,0.0,0.0,0.0,0.0,0.43333333333333335
2015-08-13,190000,3,3438,2015,8,33,13,3,3,0,0.0,0.0,0.0,0.0,0.43333333333333335
2015-08-14,190000,0,0,2015,8,33,14,4,3,0,3.0,0.0,0.0,0.42857142857142855,0.5333333333333333
2015-08-15,190000,0,0,2015,8,33,15,5,3,1,0.0,0.0,0.0,0.42857142857142855,0.5333333333333333
2015-08-16,190000,0,0,2015,8,33,16,6,3,1,0.0,0.0,0.0,0.42857142857142855,0.5333333333333333
2015-08-17,190000,0,0,2015,8,34,17,0,3,0,0.0,0.0,0.0,0.42857142857142855,0.5333333333333333
2015-08-18,190000,3,3438,2015,8,34,18,1,3,0,0.0,0.0,0.0,0.42857142857142855,0.5333333333333333
2015-08-19,190000,0,0,2015,8,34,19,2,3,0,3.0,0.0,0.0,0.8571428571428571,0.6333333333333333
2015-08-20,190000,0,0,2015,8,34,20,3,3,0,0.0,3.0,0.0,0.8571428571428571,0.6333333333333333
2015-08-21,190000,0,0,2015,8,34,21,4,3,0,0.0,0.0,0.0,0.42857142857142855,0.6333333333333333
2015-08-22,190000,0,0,2015,8,34,22,5,3,1,0.0,0.0,0.0,0.42857142857142855,0.6333333333333333
2015-08-23,190000,0,0,2015,8,34,23,6,3,1,0.0,0.0,2.0,0.42857142857142855,0.6333333333333333
2015-08-24,190000,8,9168,2015,8,35,24,0,3,0,0.0,0.0,0.0,0.42857142857142855,0.5666666666666667
2015-08-25,190000,2,2292,2015,8,35,25,1,3,0,8.0,3.0,0.0,1.5714285714285714,0.8333333333333334
2015-08-26,190000,4,4584,2015,8,35,26,2,3,0,2.0,0.0,0.0,1.4285714285714286,0.9
2015-08-27,190000,1,1146,2015,8,35,27,3,3,0,4.0,0.0,0.0,2.0,1.0333333333333334
2015-08-28,190000,0,0,2015,8,35,28,4,3,0,1.0,0.0,5.0,2.142857142857143,1.0666666666666667
2015-08-29,190000,0,0,2015,8,35,29,5,3,1,0.0,0.0,4.0,2.142857142857143,0.9
2015-08-30,190000,8,9168,2015,8,35,30,6,3,1,0.0,0.0,0.0,2.142857142857143,0.7666666666666667
2015-08-31,190000,0,0,2015,8,36,31,0,3,0,8.0,8.0,0.0,3.2857142857142856,1.0333333333333334
2015-09-01,190000,0,0,2015,9,36,1,1,3,0,0.0,2.0,2.0,2.142857142857143,1.0333333333333334
2015-09-02,190000,0,0,2015,9,36,2,2,3,0,0.0,4.0,0.0,1.8571428571428572,0.9666666666666667
2015-09-03,190000,0,0,2015,9,36,3,3,3,0,0.0,1.0,0.0,1.2857142857142858,0.9666666666666667
2015-09-04,190000,0,0,2015,9,36,4,4,3,0,0.0,0.0,0.0,1.1428571428571428,0.9666666666666667
2015-09-05,190000,0,0,2015,9,36,5,5,3,1,0.0,0.0,0.0,1.1428571428571428,0.9666666666666667
2015-09-06,190000,2,2292,2015,9,36,6,6,3,1,0.0,8.0,0.0,1.1428571428571428,0.9666666666666667
2015-09-07,190000,0,0,2015,9,37,7,0,3,0,2.0,0.0,0.0,0.2857142857142857,1.0333333333333334
2015-09-08,190000,4,4584,2015,9,37,8,1,3,0,0.0,0.0,0.0,0.2857142857142857,1.0333333333333334
2015-09-09,190000,0,0,2015,9,37,9,2,3,0,4.0,0.0,0.0,0.8571428571428571,1.1666666666666667
2015-09-10,190000,0,0,2015,9,37,10,3,3,0,0.0,0.0,0.0,0.8571428571428571,1.1666666666666667
2015-09-11,190000,0,0,2015,9,37,11,4,3,0,0.0,0.0,0.0,0.8571428571428571,1.1666666666666667
2015-09-12,190000,0,0,2015,9,37,12,5,3,1,0.0,0.0,3.0,0.8571428571428571,1.1666666666666667
2015-09-13,190000,4,4584,2015,9,37,13,6,3,1,0.0,2.0,0.0,0.8571428571428571,1.0666666666666667
2015-09-14,190000,0,0,2015,9,38,14,0,3,0,4.0,0.0,0.0,1.1428571428571428,1.2
2015-09-15,190000,0,0,2015,9,38,15,1,3,0,0.0,4.0,0.0,1.1428571428571428,1.2
2015-09-16,190000,0,0,2015,9,38,16,2,3,0,0.0,0.0,0.0,0.5714285714285714,1.2
2015-09-17,190000,0,0,2015,9,38,17,3,3,0,0.0,0.0,3.0,0.5714285714285714,1.2
2015-09-18,190000,0,0,2015,9,38,18,4,3,0,0.0,0.0,0.0,0.5714285714285714,1.1
2015-06-02,193518,0,0,2015,6,23,2,1,2,0,0.0,0.0,0.0,0.0,0.23333333333333334
2015-06-03,193518,0,0,2015,6,23,3,2,2,0,0.0,0.0,0.0,0.0,0.23333333333333334
2015-06-04,193518,4,8812,2015,6,23,4,3,2,0,0.0,0.0,0.0,0.0,0.23333333333333334
2015-06-05,193518,0,0,2015,6,23,5,4,2,0,4.0,0.0,3.0,0.5714285714285714,0.36666666666666664
2015-06-06,193518,0,0,2015,6,23,6,5,2,1,0.0,0.0,0.0,0.5714285714285714,0.26666666666666666
2015-06-07,193518,0,0,2015,6,23,7,6,2,1,0.0,0.0,4.0,0.5714285714285714,0.26666666666666666
2015-06-08,193518,0,0,2015,6,24,8,0,2,0,0.0,0.0,0.0,0.5714285714285714,0.13333333333333333
2015-06-09,193518,0,0,2015,6,24,9,1,2,0,0.0,0.0,0.0,0.5714285714285714,0.13333333333333333
2015-06-10,193518,0,0,2015,6,24,10,2,2,0,0.0,0.0,0.0,0.5714285714285714,0.13333333333333333
2015-06-11,193518,0,0,2015,6,24,11,3,2,0,0.0,4.0,0.0,0.5714285714285714,0.13333333333333333
2015-06-12,193518,0,0,2015,6,24,12,4,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-13,193518,0,0,2015,6,24,13,5,2,1,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-14,193518,0,0,2015,6,24,14,6,2,1,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-15,193518,0,0,2015,6,25,15,0,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-16,193518,0,0,2015,6,25,16,1,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-17,193518,0,0,2015,6,25,17,2,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-18,193518,0,0,2015,6,25,18,3,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-19,193518,0,0,2015,6,25,19,4,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-20,193518,0,0,2015,6,25,20,5,2,1,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-21,193518,0,0,2015,6,25,21,6,2,1,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-22,193518,0,0,2015,6,26,22,0,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-23,193518,0,0,2015,6,26,23,1,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-24,193518,4,8812,2015,6,26,24,2,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-25,193518,0,0,2015,6,26,25,3,2,0,4.0,0.0,0.0,0.5714285714285714,0.26666666666666666
2015-06-26,193518,0,0,2015,6,26,26,4,2,0,0.0,0.0,0.0,0.5714285714285714,0.26666666666666666
2015-06-27,193518,0,0,2015,6,26,27,5,2,1,0.0,0.0,0.0,0.5714285714285714,0.26666666666666666
2015-06-28,193518,1,2203,2015,6,26,28,6,2,1,0.0,0.0,0.0,0.5714285714285714,0.26666666666666666
2015-06-29,193518,1,2203,2015,6,27,29,0,2,0,1.0,0.0,0.0,0.7142857142857143,0.3
2015-06-30,193518,0,0,2015,6,27,30,1,2,0,1.0,0.0,0.0,0.8571428571428571,0.3333333333333333
2015-07-01,193518,0,0,2015,7,27,1,2,3,0,0.0,4.0,0.0,0.8571428571428571,0.3333333333333333
2015-07-02,193518,0,0,2015,7,27,2,3,3,0,0.0,0.0,0.0,0.2857142857142857,0.3333333333333333
2015-07-03,193518,0,0,2015,7,27,3,4,3,0,0.0,0.0,0.0,0.2857142857142857,0.3333333333333333
2015-07-04,193518,0,0,2015,7,27,4,5,3,1,0.0,0.0,4.0,0.2857142857142857,0.3333333333333333
2015-07-05,193518,0,0,2015,7,27,5,6,3,1,0.0,1.0,0.0,0.2857142857142857,0.2
2015-07-06,193518,4,8812,2015,7,28,6,0,3,0,0.0,1.0,0.0,0.14285714285714285,0.2
2015-07-07,193518,0,0,2015,7,28,7,1,3,0,4.0,0.0,0.0,0.5714285714285714,0.3333333333333333
2015-07-08,193518,0,0,2015,7,28,8,2,3,0,0.0,0.0,0.0,0.5714285714285714,0.3333333333333333
2015-07-09,193518,0,0,2015,7,28,9,3,3,0,0.0,0.0,0.0,0.5714285714285714,0.3333333333333333
2015-07-10,193518,0,0,2015,7,28,10,4,3,0,0.0,0.0,0.0,0.5714285714285714,0.3333333333333333
2015-07-11,193518,0,0,2015,7,28,11,5,3,1,0.0,0.0,0.0,0.5714285714285714,0.3333333333333333
2015-07-12,193518,0,0,2015,7,28,12,6,3,1,0.0,0.0,0.0,0.5714285714285714,0.3333333333333333
2015-07-13,193518,0,0,2015,7,29,13,0,3,0,0.0,4.0,0.0,0.5714285714285714,0.3333333333333333
2015-07-14,193518,0,0,2015,7,29,14,1,3,0,0.0,0.0,0.0,0.0,0.3333333333333333
2015-07-15,193518,0,0,2015,7,29,15,2,3,0,0.0,0.0,0.0,0.0,0.3333333333333333
2015-07-16,193518,0,0,2015,7,29,16,3,3,0,0.0,0.0,0.0,0.0,0.3333333333333333
2015-07-17,193518,0,0,2015,7,29,17,4,3,0,0.0,0.0,0.0,0.0,0.3333333333333333
2015-07-18,193518,0,0,2015,7,29,18,5,3,1,0.0,0.0,0.0,0.0,0.3333333333333333
2015-07-19,193518,0,0,2015,7,29,19,6,3,1,0.0,0.0,0.0,0.0,0.3333333333333333
2015-07-20,193518,0,0,2015,7,30,20,0,3,0,0.0,0.0,0.0,0.0,0.3333333333333333
2015-07-21,193518,1,2203,2015,7,30,21,1,3,0,0.0,0.0,0.0,0.0,0.3333333333333333
2015-07-22,193518,0,0,2015,7,30,22,2,3,0,1.0,0.0,0.0,0.14285714285714285,0.36666666666666664
2015-07-23,193518,0,0,2015,7,30,23,3,3,0,0.0,0.0,0.0,0.14285714285714285,0.36666666666666664
2015-07-24,193518,0,0,2015,7,30,24,4,3,0,0.0,0.0,4.0,0.14285714285714285,0.36666666666666664
2015-07-25,193518,0,0,2015,7,30,25,5,3,1,0.0,0.0,0.0,0.14285714285714285,0.23333333333333334
2015-07-26,193518,0,0,2015,7,30,26,6,3,1,0.0,0.0,0.0,0.14285714285714285,0.23333333333333334
2015-07-27,193518,0,0,2015,7,31,27,0,3,0,0.0,0.0,0.0,0.14285714285714285,0.23333333333333334
2015-07-28,193518,0,0,2015,7,31,28,1,3,0,0.0,1.0,1.0,0.14285714285714285,0.23333333333333334
2015-07-29,193518,0,0,2015,7,31,29,2,3,0,0.0,0.0,1.0,0.0,0.2
2015-07-30,193518,0,0,2015,7,31,30,3,3,0,0.0,0.0,0.0,0.0,0.16666666666666666
2015-07-31,193518,0,0,2015,7,31,31,4,3,0,0.0,0.0,0.0,0.0,0.16666666666666666
2015-08-01,193518,0,0,2015,8,31,1,5,3,1,0.0,0.0,0.0,0.0,0.16666666666666666
2015-08-02,193518,0,0,2015,8,31,2,6,3,1,0.0,0.0,0.0,0.0,0.16666666666666666
2015-08-03,193518,0,0,2015,8,32,3,0,3,0,0.0,0.0,0.0,0.0,0.16666666666666666
2015-08-04,193518,0,0,2015,8,32,4,1,3,0,0.0,0.0,0.0,0.0,0.16666666666666666
2015-08-05,193518,0,0,2015,8,32,5,2,3,0,0.0,0.0,4.0,0.0,0.16666666666666666
2015-08-06,193518,0,0,2015,8,32,6,3,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-07,193518,0,0,2015,8,32,7,4,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-08,193518,0,0,2015,8,32,8,5,3,1,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-09,193518,0,0,2015,8,32,9,6,3,1,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-10,193518,0,0,2015,8,33,10,0,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-11,193518,0,0,2015,8,33,11,1,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-12,193518,0,0,2015,8,33,12,2,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-13,193518,0,0,2015,8,33,13,3,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-14,193518,0,0,2015,8,33,14,4,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-15,193518,0,0,2015,8,33,15,5,3,1,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-16,193518,0,0,2015,8,33,16,6,3,1,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-17,193518,0,0,2015,8,34,17,0,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-18,193518,0,0,2015,8,34,18,1,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-19,193518,0,0,2015,8,34,19,2,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-20,193518,0,0,2015,8,34,20,3,3,0,0.0,0.0,1.0,0.0,0.03333333333333333
2015-08-21,193518,0,0,2015,8,34,21,4,3,0,0.0,0.0,0.0,0.0,0.0
2015-08-22,193518,0,0,2015,8,34,22,5,3,1,0.0,0.0,0.0,0.0,0.0
2015-08-23,193518,0,0,2015,8,34,23,6,3,1,0.0,0.0,0.0,0.0,0.0
2015-08-24,193518,0,0,2015,8,35,24,0,3,0,0.0,0.0,0.0,0.0,0.0
2015-08-25,193518,0,0,2015,8,35,25,1,3,0,0.0,0.0,0.0,0.0,0.0
2015-08-26,193518,0,0,2015,8,35,26,2,3,0,0.0,0.0,0.0,0.0,0.0
2015-08-27,193518,0,0,2015,8,35,27,3,3,0,0.0,0.0,0.0,0.0,0.0
2015-08-28,193518,0,0,2015,8,35,28,4,3,0,0.0,0.0,0.0,0.0,0.0
2015-08-29,193518,0,0,2015,8,35,29,5,3,1,0.0,0.0,0.0,0.0,0.0
2015-08-30,193518,0,0,2015,8,35,30,6,3,1,0.0,0.0,0.0,0.0,0.0
2015-08-31,193518,0,0,2015,8,36,31,0,3,0,0.0,0.0,0.0,0.0,0.0
2015-09-01,193518,0,0,2015,9,36,1,1,3,0,0.0,0.0,0.0,0.0,0.0
2015-09-02,193518,0,0,2015,9,36,2,2,3,0,0.0,0.0,0.0,0.0,0.0
2015-09-03,193518,0,0,2015,9,36,3,3,3,0,0.0,0.0,0.0,0.0,0.0
2015-09-04,193518,0,0,2015,9,36,4,4,3,0,0.0,0.0,0.0,0.0,0.0
2015-09-05,193518,0,0,2015,9,36,5,5,3,1,0.0,0.0,0.0,0.0,0.0
2015-09-06,193518,0,0,2015,9,36,6,6,3,1,0.0,0.0,0.0,0.0,0.0
2015-09-07,193518,0,0,2015,9,37,7,0,3,0,0.0,0.0,0.0,0.0,0.0
2015-09-08,193518,0,0,2015,9,37,8,1,3,0,0.0,0.0,0.0,0.0,0.0
2015-09-09,193518,4,8812,2015,9,37,9,2,3,0,0.0,0.0,0.0,0.0,0.0
2015-09-10,193518,0,0,2015,9,37,10,3,3,0,4.0,0.0,0.0,0.5714285714285714,0.13333333333333333
2015-09-11,193518,3,6609,2015,9,37,11,4,3,0,0.0,0.0,0.0,0.5714285714285714,0.13333333333333333
2015-09-12,193518,0,0,2015,9,37,12,5,3,1,3.0,0.0,0.0,1.0,0.23333333333333334
2015-09-13,193518,0,0,2015,9,37,13,6,3,1,0.0,0.0,0.0,1.0,0.23333333333333334
2015-09-14,193518,0,0,2015,9,38,14,0,3,0,0.0,0.0,0.0,1.0,0.23333333333333334
2015-09-15,193518,0,0,2015,9,38,15,1,3,0,0.0,0.0,0.0,1.0,0.23333333333333334
2015-09-16,193518,0,0,2015,9,38,16,2,3,0,0.0,4.0,0.0,1.0,0.23333333333333334
2015-09-17,193518,0,0,2015,9,38,17,3,3,0,0.0,0.0,0.0,0.42857142857142855,0.23333333333333334
2015-09-18,193518,0,0,2015,9,38,18,4,3,0,0.0,3.0,0.0,0.42857142857142855,0.23333333333333334
2015-06-02,204494,0,0,2015,6,23,2,1,2,0,0.0,0.0,0.0,0.14285714285714285,0.13333333333333333
2015-06-03,204494,0,0,2015,6,23,3,2,2,0,0.0,0.0,0.0,0.14285714285714285,0.13333333333333333
2015-06-04,204494,3,6522,2015,6,23,4,3,2,0,0.0,0.0,0.0,0.14285714285714285,0.13333333333333333
2015-06-05,204494,0,0,2015,6,23,5,4,2,0,3.0,1.0,0.0,0.5714285714285714,0.23333333333333334
2015-06-06,204494,0,0,2015,6,23,6,5,2,1,0.0,0.0,0.0,0.42857142857142855,0.23333333333333334
2015-06-07,204494,0,0,2015,6,23,7,6,2,1,0.0,0.0,2.0,0.42857142857142855,0.23333333333333334
2015-06-08,204494,0,0,2015,6,24,8,0,2,0,0.0,0.0,0.0,0.42857142857142855,0.16666666666666666
2015-06-09,204494,0,0,2015,6,24,9,1,2,0,0.0,0.0,0.0,0.42857142857142855,0.16666666666666666
2015-06-10,204494,0,0,2015,6,24,10,2,2,0,0.0,0.0,0.0,0.42857142857142855,0.16666666666666666
2015-06-11,204494,0,0,2015,6,24,11,3,2,0,0.0,3.0,0.0,0.42857142857142855,0.16666666666666666
2015-06-12,204494,0,0,2015,6,24,12,4,2,0,0.0,0.0,0.0,0.0,0.16666666666666666
2015-06-13,204494,0,0,2015,6,24,13,5,2,1,0.0,0.0,0.0,0.0,0.16666666666666666
2015-06-14,204494,0,0,2015,6,24,14,6,2,1,0.0,0.0,0.0,0.0,0.16666666666666666
2015-06-15,204494,0,0,2015,6,25,15,0,2,0,0.0,0.0,0.0,0.0,0.16666666666666666
2015-06-16,204494,0,0,2015,6,25,16,1,2,0,0.0,0.0,1.0,0.0,0.16666666666666666
2015-06-17,204494,0,0,2015,6,25,17,2,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-18,204494,0,0,2015,6,25,18,3,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-19,204494,3,6522,2015,6,25,19,4,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-20,204494,0,0,2015,6,25,20,5,2,1,3.0,0.0,0.0,0.42857142857142855,0.23333333333333334
2015-06-21,204494,0,0,2015,6,25,21,6,2,1,0.0,0.0,0.0,0.42857142857142855,0.23333333333333334
2015-06-22,204494,0,0,2015,6,26,22,0,2,0,0.0,0.0,0.0,0.42857142857142855,0.23333333333333334
2015-06-23,204494,0,0,2015,6,26,23,1,2,0,0.0,0.0,0.0,0.42857142857142855,0.23333333333333334
2015-06-24,204494,0,0,2015,6,26,24,2,2,0,0.0,0.0,0.0,0.42857142857142855,0.23333333333333334
2015-06-25,204494,0,0,2015,6,26,25,3,2,0,0.0,0.0,0.0,0.42857142857142855,0.23333333333333334
2015-06-26,204494,0,0,2015,6,26,26,4,2,0,0.0,3.0,0.0,0.42857142857142855,0.23333333333333334
2015-06-27,204494,0,0,2015,6,26,27,5,2,1,0.0,0.0,0.0,0.0,0.23333333333333334
2015-06-28,204494,0,0,2015,6,26,28,6,2,1,0.0,0.0,1.0,0.0,0.23333333333333334
2015-06-29,204494,0,0,2015,6,27,29,0,2,0,0.0,0.0,0.0,0.0,0.2
2015-06-30,204494,0,0,2015,6,27,30,1,2,0,0.0,0.0,0.0,0.0,0.2
2015-07-01,204494,0,0,2015,7,27,1,2,3,0,0.0,0.0,0.0,0.0,0.2
2015-07-02,204494,0,0,2015,7,27,2,3,3,0,0.0,0.0,0.0,0.0,0.2
2015-07-03,204494,0,0,2015,7,27,3,4,3,0,0.0,0.0,0.0,0.0,0.2
2015-07-04,204494,0,0,2015,7,27,4,5,3,1,0.0,0.0,3.0,0.0,0.2
2015-07-05,204494,0,0,2015,7,27,5,6,3,1,0.0,0.0,0.0,0.0,0.1
2015-07-06,204494,4,8696,2015,7,28,6,0,3,0,0.0,0.0,0.0,0.0,0.1
2015-07-07,204494,0,0,2015,7,28,7,1,3,0,4.0,0.0,0.0,0.5714285714285714,0.23333333333333334
2015-07-08,204494,0,0,2015,7,28,8,2,3,0,0.0,0.0,0.0,0.5714285714285714,0.23333333333333334
2015-07-09,204494,3,6522,2015,7,28,9,3,3,0,0.0,0.0,0.0,0.5714285714285714,0.23333333333333334
2015-07-10,204494,1,2174,2015,7,28,10,4,3,0,3.0,0.0,0.0,1.0,0.3333333333333333
2015-07-11,204494,0,0,2015,7,28,11,5,3,1,1.0,0.0,0.0,1.1428571428571428,0.36666666666666664
2015-07-12,204494,0,0,2015,7,28,12,6,3,1,0.0,0.0,0.0,1.1428571428571428,0.36666666666666664
2015-07-13,204494,0,0,2015,7,29,13,0,3,0,0.0,4.0,0.0,1.1428571428571428,0.36666666666666664
2015-07-14,204494,0,0,2015,7,29,14,1,3,0,0.0,0.0,0.0,0.5714285714285714,0.36666666666666664
2015-07-15,204494,0,0,2015,7,29,15,2,3,0,0.0,0.0,0.0,0.5714285714285714,0.36666666666666664
2015-07-16,204494,0,0,2015,7,29,16,3,3,0,0.0,3.0,0.0,0.5714285714285714,0.36666666666666664
2015-07-17,204494,0,0,2015,7,29,17,4,3,0,0.0,1.0,0.0,0.14285714285714285,0.36666666666666664
2015-07-18,204494,0,0,2015,7,29,18,5,3,1,0.0,0.0,0.0,0.0,0.36666666666666664
2015-07-19,204494,0,0,2015,7,29,19,6,3,1,0.0,0.0,3.0,0.0,0.36666666666666664
2015-07-20,204494,0,0,2015,7,30,20,0,3,0,0.0,0.0,0.0,0.0,0.26666666666666666
2015-07-21,204494,0,0,2015,7,30,21,1,3,0,0.0,0.0,0.0,0.0,0.26666666666666666
2015-07-22,204494,0,0,2015,7,30,22,2,3,0,0.0,0.0,0.0,0.0,0.26666666666666666
2015-07-23,204494,0,0,2015,7,30,23,3,3,0,0.0,0.0,0.0,0.0,0.26666666666666666
2015-07-24,204494,0,0,2015,7,30,24,4,3,0,0.0,0.0,0.0,0.0,0.26666666666666666
2015-07-25,204494,0,0,2015,7,30,25,5,3,1,0.0,0.0,0.0,0.0,0.26666666666666666
2015-07-26,204494,0,0,2015,7,30,26,6,3,1,0.0,0.0,0.0,0.0,0.26666666666666666
2015-07-27,204494,0,0,2015,7,31,27,0,3,0,0.0,0.0,0.0,0.0,0.26666666666666666
2015-07-28,204494,0,0,2015,7,31,28,1,3,0,0.0,0.0,0.0,0.0,0.26666666666666666
2015-07-29,204494,0,0,2015,7,31,29,2,3,0,0.0,0.0,0.0,0.0,0.26666666666666666
2015-07-30,204494,0,0,2015,7,31,30,3,3,0,0.0,0.0,0.0,0.0,0.26666666666666666
2015-07-31,204494,0,0,2015,7,31,31,4,3,0,0.0,0.0,0.0,0.0,0.26666666666666666
2015-08-01,204494,0,0,2015,8,31,1,5,3,1,0.0,0.0,0.0,0.0,0.26666666666666666
2015-08-02,204494,0,0,2015,8,31,2,6,3,1,0.0,0.0,0.0,0.0,0.26666666666666666
2015-08-03,204494,0,0,2015,8,32,3,0,3,0,0.0,0.0,0.0,0.0,0.26666666666666666
2015-08-04,204494,0,0,2015,8,32,4,1,3,0,0.0,0.0,0.0,0.0,0.26666666666666666
2015-08-05,204494,0,0,2015,8,32,5,2,3,0,0.0,0.0,4.0,0.0,0.26666666666666666
2015-08-06,204494,0,0,2015,8,32,6,3,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-08-07,204494,0,0,2015,8,32,7,4,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-08-08,204494,0,0,2015,8,32,8,5,3,1,0.0,0.0,3.0,0.0,0.13333333333333333
2015-08-09,204494,0,0,2015,8,32,9,6,3,1,0.0,0.0,1.0,0.0,0.03333333333333333
2015-08-10,204494,0,0,2015,8,33,10,0,3,0,0.0,0.0,0.0,0.0,0.0
2015-08-11,204494,0,0,2015,8,33,11,1,3,0,0.0,0.0,0.0,0.0,0.0
2015-08-12,204494,0,0,2015,8,33,12,2,3,0,0.0,0.0,0.0,0.0,0.0
2015-08-13,204494,0,0,2015,8,33,13,3,3,0,0.0,0.0,0.0,0.0,0.0
2015-08-14,204494,0,0,2015,8,33,14,4,3,0,0.0,0.0,0.0,0.0,0.0
2015-08-15,204494,0,0,2015,8,33,15,5,3,1,0.0,0.0,0.0,0.0,0.0
2015-08-16,204494,0,0,2015,8,33,16,6,3,1,0.0,0.0,0.0,0.0,0.0
